date,platform,product_id,sold_count
2026-08-03,lazada,5290417852,431.0
2026-08-03,lazada,5172068023,117.0
2026-08-03,lazada,4426737516,204.0
2026-08-03,lazada,5189462691,60.0
2026-08-03,lazada,4103576048,298.0
2026-08-03,lazada,5303672610,66.0
2026-08-03,lazada,5286967869,7.0
2026-08-03,lazada,4980236363,49.0
2026-08-03,lazada,5364385625,223.0
2026-08-03,lazada,5327116452,198.0
2026-08-03,lazada,5291019196,35.0
2026-08-03,lazada,5292735189,130.0
2026-08-03,lazada,5291287214,42.0
2026-08-03,lazada,5290977330,34.0
2026-08-03,lazada,5298307018,21.0
2026-08-03,lazada,5305654676,82.0
2026-08-03,lazada,5457023537,56.0
2026-08-03,lazada,5557996229,95.0
2026-08-03,lazada,5550006382,118.0
2026-08-03,lazada,5549901726,100.0
2026-08-03,lazada,5650216522,7.0
2026-08-03,lazada,5749585929,22.0
2026-08-03,lazada,5811421352,464.0
2026-08-03,lazada,5793684250,48.0
2026-08-03,lazada,5573766633,24.0
2026-08-03,lazada,5573867676,58.0
2026-08-03,lazada,5670401920,39.0
2026-08-03,lazada,5588398776,28.0
2026-08-03,lazada,5549948473,56.0
2026-08-03,lazada,5874713271,139.0
2026-08-03,lazada,5778285082,29.0
2026-08-03,lazada,5778280093,77.0
2026-08-03,lazada,5556077310,31.0
2026-08-03,lazada,5874692297,33.0
2026-08-03,lazada,4424919656,143.0
2026-08-03,lazada,4491301105,698.0
2026-08-03,lazada,4423060404,112.0
2026-08-03,lazada,4170150760,205.0
2026-08-03,lazada,4418440335,242.0
2026-08-03,lazada,2567450125,61.0
2026-08-03,lazada,1084790698,836.0
2026-08-03,lazada,4425914782,917.0
2026-08-03,lazada,4793049205,625.0
2026-08-03,lazada,4917962894,245.0
2026-08-03,lazada,5111483982,1700.0
2026-08-03,lazada,4826584974,98.0
2026-08-03,lazada,5140773913,2700.0
2026-08-03,lazada,5135311280,494.0
2026-08-03,lazada,5076290975,227.0
2026-08-03,lazada,4904959646,611.0
2026-08-03,lazada,5176267687,252.0
2026-08-03,lazada,5183937492,762.0
2026-08-03,lazada,5023469529,1700.0
2026-08-03,lazada,5182127362,916.0
2026-08-03,lazada,5027790568,443.0
2026-08-03,lazada,5117541999,460.0
2026-08-03,lazada,5182235021,469.0
2026-08-03,lazada,5137716365,90.0
2026-08-03,lazada,5270130821,106.0
2026-08-03,lazada,4871884548,363.0
2026-08-03,lazada,5150526423,99.0
2026-08-03,lazada,5150547436,46.0
2026-08-03,lazada,5115100433,207.0
2026-08-03,lazada,5357703101,120.0
2026-08-03,lazada,5170363473,103.0
2026-08-03,lazada,4917614558,923.0
2026-08-03,lazada,4892869450,650.0
2026-08-03,lazada,4906138575,588.0
2026-08-03,lazada,4890078358,1300.0
2026-08-03,lazada,4195319279,291.0
2026-08-03,lazada,2728822105,255.0
2026-08-03,lazada,2772186291,822.0
2026-08-03,lazada,4309336035,372.0
2026-08-03,lazada,4087269522,47.0
2026-08-03,lazada,2733013179,1200.0
2026-08-03,lazada,2726089203,570.0
2026-08-03,lazada,3802575218,847.0
2026-08-03,lazada,2852343561,510.0
2026-08-03,lazada,4960626119,39.0
2026-08-03,lazada,4907382071,455.0
2026-08-03,lazada,4814437215,39.0
2026-08-03,lazada,4732437705,368.0
2026-08-03,lazada,4769496568,102.0
2026-08-03,lazada,4731115967,166.0
2026-08-03,lazada,4888475209,1600.0
2026-08-03,lazada,4878253394,1800.0
2026-08-03,lazada,4888787872,401.0
2026-08-03,lazada,4680299926,636.0
2026-08-03,lazada,4598083397,442.0
2026-08-03,lazada,4950412521,273.0
2026-08-03,lazada,5135857068,1800.0
2026-08-03,lazada,4870251269,1600.0
2026-08-03,lazada,5120196585,1200.0
2026-08-03,lazada,4995425682,1300.0
2026-08-03,lazada,5145484732,100.0
2026-08-03,lazada,5006514225,3600.0
